sample_idx,avg_speed,max_speed,speed_std,path_length,moving_ratio,acc_rms,acc_mean
47,0.29210764169692993,0.5063596367835999,0.1903030127286911,5.550045013427734,0.7368421052631579,0.21155506372451782,0.15659897029399872
48,0.31308117508888245,0.5063596367835999,0.17855022847652435,5.94854211807251,0.7894736842105263,0.21244604885578156,0.16118021309375763
49,0.336262971162796,0.5063596367835999,0.16443157196044922,6.388996601104736,0.8421052631578947,0.21545818448066711,0.16964223980903625
50,0.3607522249221802,0.5063596367835999,0.14616122841835022,6.854292392730713,0.8947368421052632,0.2165513038635254,0.1747642606496811
51,0.38462284207344055,0.5063596367835999,0.11998692899942398,7.307834148406982,0.9473684210526315,0.21680767834186554,0.1772487312555313
52,0.4053906202316284,0.5063596367835999,0.07864318042993546,7.70242166519165,1.0,0.18976597487926483,0.15615242719650269
53,0.4041672646999359,0.5063596367835999,0.07811181247234344,7.679177761077881,1.0,0.15468622744083405,0.13479001820087433
54,0.4050363302230835,0.5063596367835999,0.07707352936267853,7.695690155029297,1.0,0.14615468680858612,0.12760715186595917
55,0.4135388433933258,0.5063596367835999,0.05217723175883293,7.857238292694092,1.0,0.11953642964363098,0.10886538773775101
56,0.41719722747802734,0.5433230996131897,0.05834710970520973,7.9267473220825195,1.0,0.1276281774044037,0.11368685215711594
57,0.41907864809036255,0.5433230996131897,0.057577792555093765,7.962494373321533,1.0,0.12888436019420624,0.11447066813707352
58,0.4156636595726013,0.5433230996131897,0.054120175540447235,7.897609710693359,1.0,0.12690789997577667,0.11058174818754196
59,0.4072175920009613,0.5433230996131897,0.06427876651287079,7.737133979797363,1.0,0.1338118612766266,0.11705996096134186
60,0.38286447525024414,0.5433230996131897,0.11001957207918167,7.274425029754639,0.9473684210526315,0.1433529108762741,0.12364766001701355
61,0.3860691487789154,0.5433230996131897,0.11275532841682434,7.33531379699707,0.9473684210526315,0.18333344161510468,0.14319688081741333
62,0.370796263217926,0.5433230996131897,0.1290436089038849,7.04512882232666,0.9473684210526315,0.20681452751159668,0.16358216106891632
63,0.3521881699562073,0.5433230996131897,0.1533840000629425,6.691575050354004,0.8947368421052632,0.20371553301811218,0.1591685563325882
64,0.32919836044311523,0.5433230996131897,0.17073224484920502,6.2547688484191895,0.8421052631578947,0.20102520287036896,0.15139079093933105
65,0.30706802010536194,0.5433230996131897,0.18418744206428528,5.834292411804199,0.7894736842105263,0.20002783834934235,0.14667674899101257
66,0.29023703932762146,0.5433230996131897,0.19278930127620697,5.5145039558410645,0.7894736842105263,0.19933226704597473,0.1444525420665741
67,0.27679917216300964,0.5433230996131897,0.19367115199565887,5.25918436050415,0.7894736842105263,0.19761072099208832,0.14179065823554993
68,0.2679347097873688,0.5433230996131897,0.18979330360889435,5.090759754180908,0.7894736842105263,0.20150817930698395,0.14728254079818726
69,0.26045122742652893,0.5433230996131897,0.18459592759609222,4.948573589324951,0.7894736842105263,0.20167355239391327,0.1479407399892807
70,0.2550317347049713,0.5433230996131897,0.1803092658519745,4.845602989196777,0.7894736842105263,0.20401528477668762,0.1522713303565979
71,0.254326194524765,0.5433230996131897,0.17978724837303162,4.832197666168213,0.7894736842105263,0.2033606618642807,0.15047994256019592
72,0.25195246934890747,0.5433230996131897,0.17777559161186218,4.787096977233887,0.7894736842105263,0.201590895652771,0.14470115303993225
73,0.2567388117313385,0.5433230996131897,0.18074682354927063,4.878037452697754,0.7894736842105263,0.20233359932899475,0.14782100915908813
74,0.26196470856666565,0.5433230996131897,0.18336263298988342,4.977329254150391,0.7894736842105263,0.1937495470046997,0.13617832958698273
75,0.257858008146286,0.509999692440033,0.17780470848083496,4.899302005767822,0.7894736842105263,0.1886354237794876,0.12992259860038757
76,0.2584623098373413,0.509999692440033,0.17834728956222534,4.910783767700195,0.7894736842105263,0.1897512674331665,0.13337790966033936
77,0.2580108344554901,0.509999692440033,0.177893728017807,4.902205944061279,0.7894736842105263,0.18532250821590424,0.1276911199092865
78,0.26725611090660095,0.509999692440033,0.18226772546768188,5.077866077423096,0.7894736842105263,0.17496027052402496,0.11435779184103012
79,0.291767954826355,0.509999692440033,0.17588230967521667,5.543591022491455,0.8421052631578947,0.1277584582567215,0.08901622146368027
80,0.28898143768310547,0.46572503447532654,0.17279508709907532,5.490647315979004,0.8421052631578947,0.0845905989408493,0.06856253743171692
81,0.3078681230545044,0.46572503447532654,0.1711920201778412,5.849494457244873,0.8421052631578947,0.08124048262834549,0.06442907452583313
82,0.32759618759155273,0.46572503447532654,0.15545083582401276,6.224327564239502,0.8947368421052632,0.08422866463661194,0.06967020779848099
83,0.3492775857448578,0.46572503447532654,0.13572387397289276,6.636274337768555,0.9473684210526315,0.0879710465669632,0.07565369457006454
84,0.3719152510166168,0.46572503447532654,0.10877344757318497,7.066390037536621,1.0,0.08781301230192184,0.07529972493648529
85,0.3935122489929199,0.46572503447532654,0.07743047922849655,7.4767327308654785,1.0,0.08495107293128967,0.07198406010866165
86,0.4093487858772278,0.46572503447532654,0.05080301687121391,7.777626991271973,1.0,0.0721111074090004,0.06215589493513107
87,0.41826698184013367,0.46572503447532654,0.039538368582725525,7.947072505950928,1.0,0.08031205832958221,0.06791947782039642
88,0.4215158224105835,0.46572503447532654,0.033689334988594055,8.008800506591797,1.0,0.07601173222064972,0.06521603465080261
89,0.41045182943344116,0.46572503447532654,0.07005862146615982,7.798584938049316,1.0,0.09820616990327835,0.0769868940114975
90,0.4209884703159332,0.5813776254653931,0.07930802553892136,7.998780727386475,1.0,0.1432945877313614,0.10103312134742737
91,0.41844460368156433,0.5813776254653931,0.08126560598611832,7.9504475593566895,1.0,0.15391194820404053,0.11070212721824646
92,0.4194823205471039,0.5813776254653931,0.08129102736711502,7.9701642990112305,1.0,0.16222411394119263,0.12070926278829575
93,0.40601375699043274,0.5813776254653931,0.10195542126893997,7.714261531829834,1.0,0.1892234981060028,0.1387762427330017
94,0.38719311356544495,0.5813776254653931,0.12057935446500778,7.356668949127197,1.0,0.18826690316200256,0.13613882660865784
95,0.37077265977859497,0.5813776254653931,0.13487325608730316,7.044680595397949,1.0,0.18694913387298584,0.13142389059066772
96,0.3479885756969452,0.5813776254653931,0.15717487037181854,6.611783027648926,0.9473684210526315,0.18873846530914307,0.13652408123016357
97,0.3424593508243561,0.5813776254653931,0.1558355689048767,6.506727695465088,0.9473684210526315,0.20379723608493805,0.1518993228673935
98,0.31794753670692444,0.5813776254653931,0.17046035826206207,6.041003227233887,0.8947368421052632,0.21798314154148102,0.1680440604686737
99,0.31920987367630005,0.5813776254653931,0.1715710461139679,6.064987659454346,0.8947368421052632,0.24560576677322388,0.19310182332992554
100,0.2996807396411896,0.5813776254653931,0.17514465749263763,5.693933963775635,0.8947368421052632,0.2612150013446808,0.2094702571630478
101,0.27995267510414124,0.5813776254653931,0.1863221973180771,5.319100856781006,0.8421052631578947,0.2608851492404938,0.20860876142978668
102,0.284492164850235,0.5813776254653931,0.190486878156662,5.405351161956787,0.8421052631578947,0.28596803545951843,0.23428328335285187
103,0.2667068541049957,0.5813776254653931,0.19183069467544556,5.067430019378662,0.8421052631578947,0.3013763725757599,0.25435870885849
104,0.24287688732147217,0.5813776254653931,0.19532768428325653,4.614660739898682,0.7894736842105263,0.30214038491249084,0.25869497656822205
105,0.91650390625,1.1166467666625977,0.09743786603212357,17.41357421875,1.0,0.20289573073387146,0.17051418125629425
106,0.9092481732368469,1.1166467666625977,0.0990445464849472,17.275714874267578,1.0,0.21541951596736908,0.18237805366516113
107,0.9113746285438538,1.1166467666625977,0.09916233271360397,17.316118240356445,1.0,0.20674729347229004,0.1736605316400528
108,0.8673456907272339,1.0438870191574097,0.08645540475845337,16.479568481445312,1.0,0.12328831851482391,0.11487782001495361
109,0.868220865726471,1.0438870191574097,0.08561105281114578,16.496196746826172,1.0,0.1189771220088005,0.11118470132350922
110,0.8689278960227966,1.0438870191574097,0.08575507998466492,16.50963020324707,1.0,0.11527741700410843,0.10785133391618729
111,0.9131863117218018,1.560640811920166,0.19344821572303772,17.350540161132812,1.0,0.25191494822502136,0.18240958452224731
112,0.9115021228790283,1.560640811920166,0.19343331456184387,17.318540573120117,1.0,0.2411431223154068,0.1699875444173813
113,0.18939299881458282,0.5913543105125427,0.1825658082962036,3.5984671115875244,0.6842105263157895,0.2638601064682007,0.1819983720779419
114,0.17374449968338013,0.5913543105125427,0.1853650063276291,3.301145553588867,0.631578947368421,0.26152321696281433,0.1737394779920578
115,0.19612272083759308,0.5913543105125427,0.20555207133293152,3.7263317108154297,0.631578947368421,0.2706267535686493,0.17828448116779327
116,0.16881109774112701,0.5913543105125427,0.18542316555976868,3.2074108123779297,0.631578947368421,0.2974240779876709,0.19716361165046692
117,0.16522061824798584,0.5913543105125427,0.18127331137657166,3.1391916275024414,0.631578947368421,0.29528698325157166,0.19503141939640045
118,0.15543057024478912,0.5913543105125427,0.18487335741519928,2.9531807899475098,0.5789473684210527,0.302085280418396,0.2022985965013504
119,0.15635770559310913,0.5913543105125427,0.1855422556400299,2.9707963466644287,0.5789473684210527,0.31015223264694214,0.2183169275522232
120,0.14153651893138885,0.5913543105125427,0.18619181215763092,2.6891939640045166,0.5263157894736842,0.3174901008605957,0.23055168986320496
121,0.12990981340408325,0.5913543105125427,0.18776315450668335,2.4682865142822266,0.47368421052631576,0.3164999186992645,0.22464612126350403
122,0.12042153626680374,0.5913543105125427,0.18952488899230957,2.2880091667175293,0.42105263157894735,0.3160431981086731,0.22063995897769928
123,0.10892662405967712,0.5913543105125427,0.18985651433467865,2.069605827331543,0.3684210526315789,0.3118225634098053,0.20850645005702972
124,0.10892662405967712,0.5913543105125427,0.18985652923583984,2.069605827331543,0.3684210526315789,0.3118225634098053,0.20850642025470734
125,0.10892662405967712,0.5913543105125427,0.18985652923583984,2.069605827331543,0.3684210526315789,0.2789364457130432,0.17565342783927917
126,0.1292518526315689,0.6307137608528137,0.20166215300559998,2.4557852745056152,0.42105263157894735,0.29217568039894104,0.19952185451984406
127,0.14432324469089508,0.6307137608528137,0.20213919878005981,2.7421417236328125,0.47368421052631576,0.2740943729877472,0.18879638612270355
128,0.12344712764024734,0.6307137608528137,0.17541752755641937,2.3454954624176025,0.47368421052631576,0.242773175239563,0.1676459163427353
129,0.12202173471450806,0.6307137608528137,0.1759788691997528,2.318413019180298,0.42105263157894735,0.23719416558742523,0.1616707146167755
130,0.11828750371932983,0.6307137608528137,0.15835554897785187,2.247462511062622,0.5789473684210527,0.20584505796432495,0.1361561268568039
131,0.1284113973379135,0.6307137608528137,0.1566087305545807,2.439816474914551,0.631578947368421,0.20720350742340088,0.1417393535375595
132,0.1434919685125351,0.6307137608528137,0.15731143951416016,2.7263474464416504,0.6842105263157895,0.20929767191410065,0.14870044589042664
133,0.15397873520851135,0.6307137608528137,0.15400278568267822,2.925595998764038,0.7368421052631579,0.19196343421936035,0.13382846117019653
134,0.14536112546920776,0.6307137608528137,0.1461852788925171,2.7618613243103027,0.7368421052631579,0.17896297574043274,0.1186559870839119
135,0.15460287034511566,0.6307137608528137,0.14685489237308502,2.9374544620513916,0.7368421052631579,0.18251322209835052,0.12552370131015778
136,0.1583990901708603,0.6307137608528137,0.1463385671377182,3.009582757949829,0.7368421052631579,0.13654451072216034,0.103365458548069
137,0.13635605573654175,0.28653091192245483,0.09663641452789307,2.5907649993896484,0.7368421052631579,0.1058037057518959,0.0880107581615448
138,0.18536780774593353,1.21757972240448,0.2593855857849121,3.5219883918762207,0.7368421052631579,0.2770378291606903,0.1386120319366455
139,0.24430036544799805,1.2969194650650024,0.35893329977989197,4.641706943511963,0.7368421052631579,0.2785477042198181,0.14081788063049316
140,0.3100081980228424,1.2969194650650024,0.42391058802604675,5.890155792236328,0.7894736842105263,0.28424352407455444,0.1521243453025818
141,0.8617487549781799,1.0423530340194702,0.2029769867658615,16.373226165771484,1.0,0.1948646605014801,0.14504872262477875
142,0.8077532649040222,1.0423530340194702,0.2755911648273468,15.347311973571777,0.9473684210526315,0.1837420016527176,0.13583503663539886
143,0.7867929339408875,1.0423530340194702,0.28877973556518555,14.949065208435059,0.9473684210526315,0.20379731059074402,0.14851512014865875
144,0.7488536238670349,1.0423530340194702,0.3241056799888611,14.228219032287598,0.9473684210526315,0.21563856303691864,0.16036349534988403
145,0.7052012085914612,1.0423530340194702,0.3563731014728546,13.398822784423828,0.9473684210526315,0.2164614349603653,0.16311034560203552
146,0.6598317623138428,1.0423530340194702,0.38353756070137024,12.536803245544434,0.8947368421052632,0.2144760936498642,0.15888601541519165
147,0.6102210879325867,1.0423530340194702,0.4041609466075897,11.594200134277344,0.8421052631578947,0.21438540518283844,0.15833044052124023
148,0.5627095699310303,1.0423530340194702,0.4197430908679962,10.691481590270996,0.7894736842105263,0.21415206789970398,0.155973419547081
149,0.5152959227561951,1.0423530340194702,0.4263080060482025,9.79062271118164,0.7368421052631579,0.21413910388946533,0.1558833122253418
150,0.47379618883132935,1.0423530340194702,0.42299845814704895,9.002127647399902,0.7368421052631579,0.21635876595973969,0.16017219424247742
151,0.4566631317138672,1.0423530340194702,0.4080195128917694,8.676599502563477,0.7368421052631579,0.2669790983200073,0.1948850452899933
152,0.40455517172813416,1.0423530340194702,0.39970827102661133,7.686548233032227,0.6842105263157895,0.3091297149658203,0.22753116488456726
153,0.8178703784942627,1.081665277481079,0.14799931645393372,15.53953742980957,1.0,0.1415587067604065,0.12284132838249207
154,0.780001163482666,1.081665277481079,0.20333603024482727,14.820021629333496,1.0,0.15447041392326355,0.13239632546901703
155,0.7349250316619873,1.081665277481079,0.24647174775600433,13.96357536315918,1.0,0.15538479387760162,0.133536234498024
156,0.6815258860588074,0.9200544357299805,0.2739406228065491,12.948991775512695,1.0,0.1557954102754593,0.13390423357486725
157,0.6347358226776123,0.9200544357299805,0.30486392974853516,12.059980392456055,0.9473684210526315,0.15554557740688324,0.13314932584762573
158,0.5881218910217285,0.9200544357299805,0.3296360671520233,11.17431640625,0.8947368421052632,0.15418238937854767,0.129391610622406
159,0.5418031811714172,0.9200544357299805,0.3467470705509186,10.29426097869873,0.8421052631578947,0.15147417783737183,0.1226101741194725
160,0.49890923500061035,0.9200544357299805,0.3604384660720825,9.479275703430176,0.7894736842105263,0.15084940195083618,0.11937075108289719
161,0.4540889263153076,0.9200544357299805,0.3666894733905792,8.627689361572266,0.7368421052631579,0.1506098061800003,0.11736765503883362
162,0.415370374917984,0.9200544357299805,0.36424264311790466,7.892037391662598,0.7368421052631579,0.14443372189998627,0.11113224923610687
163,0.395672470331192,0.9200544357299805,0.35055768489837646,7.517776966094971,0.7368421052631579,0.1734454333782196,0.13255910575389862
164,0.4158133566379547,1.2042006254196167,0.38385748863220215,7.900454044342041,0.7368421052631579,0.24652014672756195,0.17329815030097961
165,0.743233859539032,1.075174331665039,0.2007833868265152,14.121442794799805,1.0,0.15611600875854492,0.1330772042274475
166,0.7113152742385864,0.9815294742584229,0.1935514360666275,13.514989852905273,1.0,0.14017844200134277,0.11979880928993225
167,0.6853467226028442,0.9815294742584229,0.2140583097934723,13.021587371826172,1.0,0.1492759734392166,0.12506753206253052
168,0.6482674479484558,0.9815294742584229,0.22562628984451294,12.317081451416016,1.0,0.149573415517807,0.12537427246570587
169,0.6056431531906128,0.9815294742584229,0.2554284930229187,11.507220268249512,1.0,0.14596419036388397,0.12309975177049637
170,0.5555627346038818,0.8908987641334534,0.2697027921676636,10.555691719055176,0.9473684210526315,0.14493289589881897,0.12154465168714523
171,0.5107563138008118,0.8908987641334534,0.2838672995567322,9.704370498657227,0.8947368421052632,0.13866421580314636,0.11340979486703873
172,0.466498464345932,0.8713204860687256,0.2866874039173126,8.863471031188965,0.8947368421052632,0.13664628565311432,0.10927630215883255
173,0.4206395149230957,0.8620906472206116,0.28794974088668823,7.992150783538818,0.8421052631578947,0.1349279284477234,0.10625392943620682
174,0.37690460681915283,0.8620906472206116,0.28540053963661194,7.161187648773193,0.7894736842105263,0.1346600204706192,0.10425083339214325
175,0.33416295051574707,0.8405357003211975,0.26992854475975037,6.349096298217773,0.7894736842105263,0.1349073350429535,0.1050255224108696
176,0.2947766184806824,0.7800643444061279,0.24677154421806335,5.60075569152832,0.7894736842105263,0.1349073201417923,0.10502550005912781
177,0.26110780239105225,0.6181421279907227,0.220505490899086,4.961048126220703,0.7894736842105263,0.1292283833026886,0.09989471733570099
178,0.2359612137079239,0.6166031956672668,0.2050575613975525,4.48326301574707,0.7894736842105263,0.13741657137870789,0.11036660522222519
179,0.2278444617986679,0.5269728899002075,0.19249758124351501,4.329044818878174,0.7894736842105263,0.14732807874679565,0.11508892476558685
180,0.21305091679096222,0.5269728899002075,0.18857863545417786,4.047967433929443,0.7894736842105263,0.16822604835033417,0.1311461180448532
181,0.20075763761997223,0.5269728899002075,0.18363738059997559,3.8143951892852783,0.7894736842105263,0.17190112173557281,0.1342969685792923
182,0.18392065167427063,0.5269728899002075,0.17172354459762573,3.494492292404175,0.7894736842105263,0.17347750067710876,0.13673995435237885
183,0.1671009510755539,0.5269728899002075,0.158025324344635,3.1749181747436523,0.7894736842105263,0.1727875918149948,0.13493651151657104
184,0.1450585126876831,0.4687210023403168,0.13361413776874542,2.7561118602752686,0.7894736842105263,0.17795127630233765,0.14223799109458923
185,0.1298626810312271,0.46238499879837036,0.11032921075820923,2.467391014099121,0.7894736842105263,0.1655462682247162,0.13172942399978638
186,0.11691704392433167,0.46238499879837036,0.10500074923038483,2.221423864364624,0.7894736842105263,0.1652439832687378,0.1313834935426712
187,0.10730009526014328,0.46238499879837036,0.10103340446949005,2.0387017726898193,0.7894736842105263,0.15911218523979187,0.1250496506690979
188,0.10744307190179825,0.46238499879837036,0.10095956176519394,2.0414183139801025,0.7894736842105263,0.1590597927570343,0.12494748085737228
189,0.11372118443250656,0.46238499879837036,0.09901687502861023,2.1607024669647217,0.8421052631578947,0.16170968115329742,0.13035185635089874
190,0.1155555471777916,0.46238499879837036,0.09813833981752396,2.1955554485321045,0.8421052631578947,0.16739849746227264,0.13814429938793182
191,0.11608182638883591,0.46238499879837036,0.09754224121570587,2.205554723739624,0.8421052631578947,0.16840769350528717,0.14248335361480713
192,0.121774822473526,0.46238499879837036,0.093681201338768,2.3137216567993164,0.8947368421052632,0.1697385013103485,0.14542542397975922
193,0.12267391383647919,0.46238499879837036,0.09306800365447998,2.3308043479919434,0.8947368421052632,0.16967302560806274,0.14524513483047485
194,0.12193215638399124,0.46238499879837036,0.09336365759372711,2.316710948944092,0.8947368421052632,0.16937807202339172,0.14472031593322754
195,0.11791500449180603,0.46238499879837036,0.09412340819835663,2.240385055541992,0.8947368421052632,0.1628224402666092,0.13447847962379456
196,0.11315938085317612,0.46238499879837036,0.09514649212360382,2.1500282287597656,0.8947368421052632,0.14253664016723633,0.11944455653429031
197,0.7941609025001526,0.9433981776237488,0.09164002537727356,15.089056968688965,1.0,0.1297433078289032,0.10429197549819946
198,0.9446312785148621,1.2278437614440918,0.13202118873596191,17.947994232177734,1.0,0.2599679231643677,0.2216518670320511
199,0.9467411041259766,1.2278437614440918,0.13241572678089142,17.988080978393555,1.0,0.2603522837162018,0.22371190786361694
200,0.9448361396789551,1.2278437614440918,0.13266684114933014,17.951887130737305,1.0,0.2558754086494446,0.21646852791309357
201,0.9296064972877502,1.2278437614440918,0.13905775547027588,17.66252326965332,1.0,0.25892943143844604,0.22192764282226562
202,0.8370749950408936,1.3603309392929077,0.17449253797531128,15.904424667358398,1.0,0.3029943108558655,0.23334762454032898
203,0.7813220620155334,1.0580171346664429,0.2189904898405075,14.84511947631836,1.0,0.23109635710716248,0.18283192813396454
204,0.755516529083252,1.0580171346664429,0.21801728010177612,14.354814529418945,1.0,0.23310698568820953,0.18649707734584808
205,0.7510168552398682,1.03585684299469,0.21254095435142517,14.269320487976074,1.0,0.2576603889465332,0.20596937835216522
206,0.9791104197502136,1.4101418256759644,0.1372489184141159,18.603097915649414,1.0,0.27183523774147034,0.210689514875412
207,0.9765375256538391,1.4101418256759644,0.13728764653205872,18.55421257019043,1.0,0.26862815022468567,0.20380887389183044
208,0.9586744904518127,1.4101418256759644,0.13239143788814545,18.214815139770508,1.0,0.25362923741340637,0.18882334232330322
209,1.0006593465805054,1.425797939300537,0.152787446975708,19.012527465820312,1.0,0.3117959201335907,0.24914884567260742
210,0.7754241228103638,1.0632026195526123,0.25023505091667175,14.733057975769043,1.0,0.1493133306503296,0.13494862616062164
211,0.7327258586883545,1.0632026195526123,0.28112977743148804,13.921791076660156,1.0,0.14953632652759552,0.13514956831932068
212,0.7015472650527954,1.0632026195526123,0.2977897524833679,13.329398155212402,1.0,0.16010408103466034,0.14362949132919312
213,0.6604495644569397,1.0632026195526123,0.31465262174606323,12.548542022705078,1.0,0.16551263630390167,0.15207359194755554
214,0.6176034808158875,1.0632026195526123,0.3295494019985199,11.734465599060059,1.0,0.16683322191238403,0.1533871293067932
215,0.809563159942627,1.2599997520446777,0.24400636553764343,15.38170051574707,1.0,0.23086774349212646,0.1936202347278595
216,0.7692166566848755,1.2599997520446777,0.2855566442012787,14.615116119384766,1.0,0.22621259093284607,0.18521758913993835
217,0.7312878966331482,1.2599997520446777,0.31316226720809937,13.89447021484375,1.0,0.22881317138671875,0.18968600034713745
218,0.6874922513961792,1.2599997520446777,0.33350077271461487,13.062353134155273,1.0,0.22899523377418518,0.19020172953605652
219,0.6492397785186768,1.2599997520446777,0.34640759229660034,12.335556030273438,1.0,0.22850948572158813,0.1891123652458191
220,0.7907688021659851,1.0850344896316528,0.24219471216201782,15.02460765838623,1.0,0.19364912807941437,0.180325448513031
221,0.768250048160553,1.0850344896316528,0.25425273180007935,14.59675121307373,1.0,0.18729054927825928,0.17388275265693665
222,0.7631610631942749,1.0744763612747192,0.2644674479961395,14.500060081481934,1.0,0.14632533490657806,0.1315440833568573
